"","tempFish","statArea","year","month","week","jDay","gear","fishNum","date","regName","aggProb","Region"
"6658","123_2010_troll_250_984","123","2010",9,36,"250","troll","984",2010-09-08,"Columbia",0,"Region 2"
"6659","123_2010_troll_251_1000","123","2010",9,36,"251","troll","1000",2010-09-09,"Fraser River",1,"Region 1"
"6660","123_2010_troll_251_1000","123","2010",9,36,"251","troll","1000",2010-09-09,"Columbia",0,"Region 2"
"6661","123_2010_troll_251_1000","123","2010",9,36,"251","troll","1000",2010-09-09,"Snake",0,"Region 3"
"6662","123_2010_troll_251_1000","123","2010",9,36,"251","troll","1000",2010-09-09,NA,NA,"Region 4"
"6663","123_2010_troll_251_1001","123","2010",9,36,"251","troll","1001",2010-09-09,"Oregon/California",1,"Region 1"
"6664","123_2010_troll_251_1002","123","2010",9,36,"251","troll","1002",2010-09-09,"Fraser River",1,"Region 1"
"6665","123_2010_troll_251_1002","123","2010",9,36,"251","troll","1002",2010-09-09,"Puget Sound",0,"Region 2"
"6666","123_2010_troll_251_1002","123","2010",9,36,"251","troll","1002",2010-09-09,NA,NA,"Region 3"
"6667","123_2010_troll_251_1003","123","2010",9,36,"251","troll","1003",2010-09-09,"Oregon/California",0.96,"Region 1"
"6668","123_2010_troll_251_1003","123","2010",9,36,"251","troll","1003",2010-09-09,"Columbia",0.02,"Region 2"
"6669","123_2010_troll_251_1004","123","2010",9,36,"251","troll","1004",2010-09-09,"Fraser River",0.99,"Region 1"
"6670","123_2010_troll_251_1004","123","2010",9,36,"251","troll","1004",2010-09-09,"North/Central BC",0,"Region 2"
"6671","123_2010_troll_251_1005","123","2010",9,36,"251","troll","1005",2010-09-09,"Puget Sound",0.93,"Region 1"
"6672","123_2010_troll_251_1006","123","2010",9,36,"251","troll","1006",2010-09-09,"Columbia",1,"Region 1"
"6673","123_2010_troll_251_1007","123","2010",9,36,"251","troll","1007",2010-09-09,"Fraser River",1.01,"Region 1"
"6674","123_2010_troll_251_1007","123","2010",9,36,"251","troll","1007",2010-09-09,NA,NA,"Region 2"
"6675","123_2010_troll_251_1008","123","2010",9,36,"251","troll","1008",2010-09-09,"Columbia",1,"Region 1"
"6676","123_2010_troll_251_1009","123","2010",9,36,"251","troll","1009",2010-09-09,"Oregon/California",0.77,"Region 1"
"6677","123_2010_troll_251_1009","123","2010",9,36,"251","troll","1009",2010-09-09,"Columbia",0.1,"Region 2"
"6678","123_2010_troll_251_1009","123","2010",9,36,"251","troll","1009",2010-09-09,"Snake",0.07,"Region 3"
"6679","123_2010_troll_251_1010","123","2010",9,36,"251","troll","1010",2010-09-09,"Puget Sound",0.99,"Region 1"
"6680","123_2010_troll_251_1011","123","2010",9,36,"251","troll","1011",2010-09-09,"Puget Sound",0.99,"Region 1"
"6681","123_2010_troll_251_1012","123","2010",9,36,"251","troll","1012",2010-09-09,"Puget Sound",0.67,"Region 1"
"6682","123_2010_troll_251_1012","123","2010",9,36,"251","troll","1012",2010-09-09,"Fraser River",0.14,"Region 2"
"6683","123_2010_troll_251_1013","123","2010",9,36,"251","troll","1013",2010-09-09,"Oregon/California",0.99,"Region 1"
"6684","123_2010_troll_251_1013","123","2010",9,36,"251","troll","1013",2010-09-09,"Columbia",0.01,"Region 2"
"6685","123_2010_troll_251_1014","123","2010",9,36,"251","troll","1014",2010-09-09,"Columbia",0.62,"Region 1"
"6686","123_2010_troll_251_1014","123","2010",9,36,"251","troll","1014",2010-09-09,"Snake",0.14,"Region 2"
"6687","123_2010_troll_251_1014","123","2010",9,36,"251","troll","1014",2010-09-09,"Oregon/California",0.09,"Region 3"
"6688","123_2010_troll_251_985","123","2010",9,36,"251","troll","985",2010-09-09,"Columbia",0.99,"Region 1"
"6689","123_2010_troll_251_986","123","2010",9,36,"251","troll","986",2010-09-09,"Puget Sound",0.95,"Region 1"
"6690","123_2010_troll_251_987","123","2010",9,36,"251","troll","987",2010-09-09,"Puget Sound",0.97,"Region 1"
"6691","123_2010_troll_251_988","123","2010",9,36,"251","troll","988",2010-09-09,"Oregon/California",0.51,"Region 1"
"6692","123_2010_troll_251_988","123","2010",9,36,"251","troll","988",2010-09-09,"Columbia",0.22,"Region 2"
"6693","123_2010_troll_251_989","123","2010",9,36,"251","troll","989",2010-09-09,"Puget Sound",0.98,"Region 1"
"6694","123_2010_troll_251_990","123","2010",9,36,"251","troll","990",2010-09-09,"Snake",0.79,"Region 1"
"6695","123_2010_troll_251_990","123","2010",9,36,"251","troll","990",2010-09-09,"Columbia",0.19,"Region 2"
"6696","123_2010_troll_251_991","123","2010",9,36,"251","troll","991",2010-09-09,"Puget Sound",0.93,"Region 1"
"6697","123_2010_troll_251_992","123","2010",9,36,"251","troll","992",2010-09-09,"Puget Sound",0.98,"Region 1"
"6698","123_2010_troll_251_993","123","2010",9,36,"251","troll","993",2010-09-09,"Fraser River",1,"Region 1"
"6699","123_2010_troll_251_993","123","2010",9,36,"251","troll","993",2010-09-09,NA,NA,"Region 2"
"6700","123_2010_troll_251_994","123","2010",9,36,"251","troll","994",2010-09-09,"Snake",0.94,"Region 1"
"6701","123_2010_troll_251_994","123","2010",9,36,"251","troll","994",2010-09-09,"Columbia",0.06,"Region 2"
"6702","123_2010_troll_251_995","123","2010",9,36,"251","troll","995",2010-09-09,"Columbia",1,"Region 1"
"6703","123_2010_troll_251_996","123","2010",9,36,"251","troll","996",2010-09-09,"Fraser River",1,"Region 1"
"6704","123_2010_troll_251_996","123","2010",9,36,"251","troll","996",2010-09-09,NA,NA,"Region 2"
"6705","123_2010_troll_251_997","123","2010",9,36,"251","troll","997",2010-09-09,"Puget Sound",0.91,"Region 1"
"6706","123_2010_troll_251_998","123","2010",9,36,"251","troll","998",2010-09-09,"Columbia",0.81,"Region 1"
"6707","123_2010_troll_251_999","123","2010",9,36,"251","troll","999",2010-09-09,"Puget Sound",1,"Region 1"
"6708","123_2011_troll_130_1","123","2011",5,19,"130","troll","1",2011-05-11,"Columbia",0.99,"Region 1"
"6709","123_2011_troll_130_10","123","2011",5,19,"130","troll","10",2011-05-11,"Columbia",0.97,"Region 1"
"6710","123_2011_troll_130_10","123","2011",5,19,"130","troll","10",2011-05-11,"Snake",0.01,"Region 2"
"6711","123_2011_troll_130_11","123","2011",5,19,"130","troll","11",2011-05-11,"SOG",1,"Region 1"
"6712","123_2011_troll_130_12","123","2011",5,19,"130","troll","12",2011-05-11,"Puget Sound",0.96,"Region 1"
"6713","123_2011_troll_130_13","123","2011",5,19,"130","troll","13",2011-05-11,"Columbia",1,"Region 1"
"6714","123_2011_troll_130_14","123","2011",5,19,"130","troll","14",2011-05-11,"Columbia",0.99,"Region 1"
"6715","123_2011_troll_130_15","123","2011",5,19,"130","troll","15",2011-05-11,"Puget Sound",0.98,"Region 1"
"6716","123_2011_troll_130_16","123","2011",5,19,"130","troll","16",2011-05-11,"Columbia",0.99,"Region 1"
"6717","123_2011_troll_130_17","123","2011",5,19,"130","troll","17",2011-05-11,"Puget Sound",0.94,"Region 1"
"6718","123_2011_troll_130_18","123","2011",5,19,"130","troll","18",2011-05-11,"Columbia",0.99,"Region 1"
"6719","123_2011_troll_130_18","123","2011",5,19,"130","troll","18",2011-05-11,"Snake",0,"Region 2"
"6720","123_2011_troll_130_19","123","2011",5,19,"130","troll","19",2011-05-11,"Columbia",1,"Region 1"
"6721","123_2011_troll_130_2","123","2011",5,19,"130","troll","2",2011-05-11,"Coastal Washington",0.64,"Region 1"
"6722","123_2011_troll_130_2","123","2011",5,19,"130","troll","2",2011-05-11,"Oregon/California",0.35,"Region 2"
"6723","123_2011_troll_130_20","123","2011",5,19,"130","troll","20",2011-05-11,"Puget Sound",1,"Region 1"
"6724","123_2011_troll_130_21","123","2011",5,19,"130","troll","21",2011-05-11,"Columbia",0.99,"Region 1"
"6725","123_2011_troll_130_22","123","2011",5,19,"130","troll","22",2011-05-11,"Columbia",1,"Region 1"
"6726","123_2011_troll_130_23","123","2011",5,19,"130","troll","23",2011-05-11,"Puget Sound",0.98,"Region 1"
"6727","123_2011_troll_130_24","123","2011",5,19,"130","troll","24",2011-05-11,"Columbia",0.93,"Region 1"
"6728","123_2011_troll_130_25","123","2011",5,19,"130","troll","25",2011-05-11,"Columbia",1,"Region 1"
"6729","123_2011_troll_130_26","123","2011",5,19,"130","troll","26",2011-05-11,"Columbia",0.99,"Region 1"
"6730","123_2011_troll_130_27","123","2011",5,19,"130","troll","27",2011-05-11,"Columbia",0.48,"Region 1"
"6731","123_2011_troll_130_27","123","2011",5,19,"130","troll","27",2011-05-11,"Snake",0.48,"Region 2"
"6732","123_2011_troll_130_28","123","2011",5,19,"130","troll","28",2011-05-11,"Columbia",1,"Region 1"
"6733","123_2011_troll_130_29","123","2011",5,19,"130","troll","29",2011-05-11,"Puget Sound",0.97,"Region 1"
"6734","123_2011_troll_130_3","123","2011",5,19,"130","troll","3",2011-05-11,"Snake",0.81,"Region 1"
"6735","123_2011_troll_130_3","123","2011",5,19,"130","troll","3",2011-05-11,"Columbia",0.18,"Region 2"
"6736","123_2011_troll_130_30","123","2011",5,19,"130","troll","30",2011-05-11,"Puget Sound",0.98,"Region 1"
"6737","123_2011_troll_130_31","123","2011",5,19,"130","troll","31",2011-05-11,"Puget Sound",1,"Region 1"
"6738","123_2011_troll_130_32","123","2011",5,19,"130","troll","32",2011-05-11,"Columbia",1,"Region 1"
"6739","123_2011_troll_130_32","123","2011",5,19,"130","troll","32",2011-05-11,NA,NA,"Region 2"
"6740","123_2011_troll_130_33","123","2011",5,19,"130","troll","33",2011-05-11,"Columbia",0.96,"Region 1"
"6741","123_2011_troll_130_34","123","2011",5,19,"130","troll","34",2011-05-11,"Puget Sound",0.98,"Region 1"
"6742","123_2011_troll_130_35","123","2011",5,19,"130","troll","35",2011-05-11,"Puget Sound",0.99,"Region 1"
"6743","123_2011_troll_130_4","123","2011",5,19,"130","troll","4",2011-05-11,"Columbia",0.59,"Region 1"
"6744","123_2011_troll_130_4","123","2011",5,19,"130","troll","4",2011-05-11,"Oregon/California",0.21,"Region 2"
"6745","123_2011_troll_130_4","123","2011",5,19,"130","troll","4",2011-05-11,"Snake",0.17,"Region 3"
"6746","123_2011_troll_130_5","123","2011",5,19,"130","troll","5",2011-05-11,"Columbia",0.59,"Region 1"
"6747","123_2011_troll_130_5","123","2011",5,19,"130","troll","5",2011-05-11,"Oregon/California",0.3,"Region 2"
"6748","123_2011_troll_130_6","123","2011",5,19,"130","troll","6",2011-05-11,"Columbia",1,"Region 1"
"6749","123_2011_troll_130_7","123","2011",5,19,"130","troll","7",2011-05-11,"Fraser River",1,"Region 1"
"6750","123_2011_troll_130_7","123","2011",5,19,"130","troll","7",2011-05-11,NA,NA,"Region 2"
"6751","123_2011_troll_130_8","123","2011",5,19,"130","troll","8",2011-05-11,"Puget Sound",0.88,"Region 1"
"6752","123_2011_troll_130_9","123","2011",5,19,"130","troll","9",2011-05-11,"Puget Sound",0.94,"Region 1"
"6753","123_2011_troll_156_100","123","2011",6,23,"156","troll","100",2011-06-06,"Columbia",0.34,"Region 1"
"6754","123_2011_troll_156_100","123","2011",6,23,"156","troll","100",2011-06-06,"Puget Sound",0.21,"Region 2"
"6755","123_2011_troll_156_100","123","2011",6,23,"156","troll","100",2011-06-06,"Oregon/California",0.18,"Region 3"
"6756","123_2011_troll_156_101","123","2011",6,23,"156","troll","101",2011-06-06,"Columbia",1.01,"Region 1"
"6757","123_2011_troll_156_102","123","2011",6,23,"156","troll","102",2011-06-06,"Puget Sound",0.89,"Region 1"
"6758","123_2011_troll_156_103","123","2011",6,23,"156","troll","103",2011-06-06,"Columbia",0.78,"Region 1"
"6759","123_2011_troll_156_104","123","2011",6,23,"156","troll","104",2011-06-06,"Columbia",0.98,"Region 1"
"6760","123_2011_troll_156_105","123","2011",6,23,"156","troll","105",2011-06-06,"Columbia",0.6,"Region 1"
"6761","123_2011_troll_156_105","123","2011",6,23,"156","troll","105",2011-06-06,"Coastal Washington",0.14,"Region 2"
"6762","123_2011_troll_156_106","123","2011",6,23,"156","troll","106",2011-06-06,"Puget Sound",0.98,"Region 1"
"6763","123_2011_troll_156_107","123","2011",6,23,"156","troll","107",2011-06-06,"Columbia",0.99,"Region 1"
"6764","123_2011_troll_156_108","123","2011",6,23,"156","troll","108",2011-06-06,"Columbia",0.99,"Region 1"
"6765","123_2011_troll_156_109","123","2011",6,23,"156","troll","109",2011-06-06,"Puget Sound",1,"Region 1"
"6766","123_2011_troll_156_110","123","2011",6,23,"156","troll","110",2011-06-06,"Puget Sound",0.9,"Region 1"
"6767","123_2011_troll_156_111","123","2011",6,23,"156","troll","111",2011-06-06,"Columbia",0.73,"Region 1"
"6768","123_2011_troll_156_111","123","2011",6,23,"156","troll","111",2011-06-06,"Puget Sound",0.09,"Region 2"
"6769","123_2011_troll_156_111","123","2011",6,23,"156","troll","111",2011-06-06,"Oregon/California",0.05,"Region 3"
"6770","123_2011_troll_156_112","123","2011",6,23,"156","troll","112",2011-06-06,"Columbia",0.99,"Region 1"
"6771","123_2011_troll_156_113","123","2011",6,23,"156","troll","113",2011-06-06,"Columbia",0.99,"Region 1"
"6772","123_2011_troll_156_114","123","2011",6,23,"156","troll","114",2011-06-06,"Columbia",1,"Region 1"
"6773","123_2011_troll_156_115","123","2011",6,23,"156","troll","115",2011-06-06,"Puget Sound",0.99,"Region 1"
"6774","123_2011_troll_156_116","123","2011",6,23,"156","troll","116",2011-06-06,"Columbia",0.99,"Region 1"
"6775","123_2011_troll_156_117","123","2011",6,23,"156","troll","117",2011-06-06,"Columbia",0.8,"Region 1"
"6776","123_2011_troll_156_117","123","2011",6,23,"156","troll","117",2011-06-06,"Coastal Washington",0.17,"Region 2"
"6777","123_2011_troll_156_118","123","2011",6,23,"156","troll","118",2011-06-06,"Puget Sound",0.7,"Region 1"
"6778","123_2011_troll_156_119","123","2011",6,23,"156","troll","119",2011-06-06,"Puget Sound",0.96,"Region 1"
"6779","123_2011_troll_156_120","123","2011",6,23,"156","troll","120",2011-06-06,"Puget Sound",0.97,"Region 1"
"6780","123_2011_troll_156_121","123","2011",6,23,"156","troll","121",2011-06-06,"Columbia",0.96,"Region 1"
"6781","123_2011_troll_156_122","123","2011",6,23,"156","troll","122",2011-06-06,"Columbia",0.7,"Region 1"
"6782","123_2011_troll_156_122","123","2011",6,23,"156","troll","122",2011-06-06,"Snake",0.16,"Region 2"
"6783","123_2011_troll_156_123","123","2011",6,23,"156","troll","123",2011-06-06,"Columbia",1,"Region 1"
"6784","123_2011_troll_156_124","123","2011",6,23,"156","troll","124",2011-06-06,"Columbia",1,"Region 1"
"6785","123_2011_troll_156_124","123","2011",6,23,"156","troll","124",2011-06-06,"Coastal Washington",0,"Region 2"
"6786","123_2011_troll_156_124","123","2011",6,23,"156","troll","124",2011-06-06,NA,NA,"Region 3"
"6787","123_2011_troll_156_125","123","2011",6,23,"156","troll","125",2011-06-06,"Columbia",0.99,"Region 1"
"6788","123_2011_troll_156_126","123","2011",6,23,"156","troll","126",2011-06-06,"Columbia",0.99,"Region 1"
"6789","123_2011_troll_156_127","123","2011",6,23,"156","troll","127",2011-06-06,"Puget Sound",0.98,"Region 1"
"6790","123_2011_troll_156_128","123","2011",6,23,"156","troll","128",2011-06-06,"Columbia",1,"Region 1"
"6791","123_2011_troll_156_128","123","2011",6,23,"156","troll","128",2011-06-06,NA,NA,"Region 2"
"6792","123_2011_troll_156_129","123","2011",6,23,"156","troll","129",2011-06-06,"Puget Sound",0.99,"Region 1"
"6793","123_2011_troll_156_130","123","2011",6,23,"156","troll","130",2011-06-06,"Puget Sound",0.97,"Region 1"
"6794","123_2011_troll_156_131","123","2011",6,23,"156","troll","131",2011-06-06,"Columbia",0.99,"Region 1"
"6795","123_2011_troll_156_132","123","2011",6,23,"156","troll","132",2011-06-06,"Columbia",1,"Region 1"
"6796","123_2011_troll_156_133","123","2011",6,23,"156","troll","133",2011-06-06,"Columbia",1,"Region 1"
"6797","123_2011_troll_156_133","123","2011",6,23,"156","troll","133",2011-06-06,NA,NA,"Region 2"
"6798","123_2011_troll_156_134","123","2011",6,23,"156","troll","134",2011-06-06,"Columbia",1,"Region 1"
"6799","123_2011_troll_156_135","123","2011",6,23,"156","troll","135",2011-06-06,"Puget Sound",0.99,"Region 1"
"6800","123_2011_troll_156_136","123","2011",6,23,"156","troll","136",2011-06-06,"Puget Sound",0.96,"Region 1"
"6801","123_2011_troll_156_137","123","2011",6,23,"156","troll","137",2011-06-06,"Columbia",1.01,"Region 1"
"6802","123_2011_troll_156_138","123","2011",6,23,"156","troll","138",2011-06-06,"Puget Sound",0.94,"Region 1"
"6803","123_2011_troll_156_139","123","2011",6,23,"156","troll","139",2011-06-06,"Columbia",1.01,"Region 1"
"6804","123_2011_troll_156_140","123","2011",6,23,"156","troll","140",2011-06-06,"Puget Sound",0.97,"Region 1"
"6805","123_2011_troll_156_141","123","2011",6,23,"156","troll","141",2011-06-06,"Columbia",0.99,"Region 1"
"6806","123_2011_troll_156_142","123","2011",6,23,"156","troll","142",2011-06-06,"Columbia",0.99,"Region 1"
"6807","123_2011_troll_156_143","123","2011",6,23,"156","troll","143",2011-06-06,"Puget Sound",0.98,"Region 1"
"6808","123_2011_troll_156_144","123","2011",6,23,"156","troll","144",2011-06-06,"Columbia",0.61,"Region 1"
"6809","123_2011_troll_156_144","123","2011",6,23,"156","troll","144",2011-06-06,"Snake",0.3,"Region 2"
"6810","123_2011_troll_156_145","123","2011",6,23,"156","troll","145",2011-06-06,"Columbia",0.98,"Region 1"
"6811","123_2011_troll_156_146","123","2011",6,23,"156","troll","146",2011-06-06,"Columbia",0.98,"Region 1"
"6812","123_2011_troll_156_146","123","2011",6,23,"156","troll","146",2011-06-06,"Oregon/California",0.01,"Region 2"
"6813","123_2011_troll_156_147","123","2011",6,23,"156","troll","147",2011-06-06,"Puget Sound",0.77,"Region 1"
"6814","123_2011_troll_156_147","123","2011",6,23,"156","troll","147",2011-06-06,"SOG",0.11,"Region 2"
"6815","123_2011_troll_156_148","123","2011",6,23,"156","troll","148",2011-06-06,"Puget Sound",1,"Region 1"
"6816","123_2011_troll_156_149","123","2011",6,23,"156","troll","149",2011-06-06,"Columbia",0.98,"Region 1"
"6817","123_2011_troll_156_150","123","2011",6,23,"156","troll","150",2011-06-06,"Puget Sound",0.94,"Region 1"
"6818","123_2011_troll_156_151","123","2011",6,23,"156","troll","151",2011-06-06,"Columbia",0.99,"Region 1"
"6819","123_2011_troll_156_152","123","2011",6,23,"156","troll","152",2011-06-06,"Columbia",1,"Region 1"
"6820","123_2011_troll_156_152","123","2011",6,23,"156","troll","152",2011-06-06,NA,NA,"Region 2"
"6821","123_2011_troll_156_153","123","2011",6,23,"156","troll","153",2011-06-06,"Puget Sound",0.97,"Region 1"
"6822","123_2011_troll_156_154","123","2011",6,23,"156","troll","154",2011-06-06,"Puget Sound",0.98,"Region 1"
"6823","123_2011_troll_156_155","123","2011",6,23,"156","troll","155",2011-06-06,"Columbia",1,"Region 1"
"6824","123_2011_troll_156_156","123","2011",6,23,"156","troll","156",2011-06-06,"Columbia",0.98,"Region 1"
"6825","123_2011_troll_156_157","123","2011",6,23,"156","troll","157",2011-06-06,"Columbia",1,"Region 1"
"6826","123_2011_troll_156_157","123","2011",6,23,"156","troll","157",2011-06-06,"Snake",0,"Region 2"
"6827","123_2011_troll_156_158","123","2011",6,23,"156","troll","158",2011-06-06,"Puget Sound",1.01,"Region 1"
"6828","123_2011_troll_156_159","123","2011",6,23,"156","troll","159",2011-06-06,"Puget Sound",0.98,"Region 1"
"6829","123_2011_troll_156_160","123","2011",6,23,"156","troll","160",2011-06-06,"Snake",0.9,"Region 1"
