"ESTIMATE_TYPE","OPNG_CAT","OPNG_DESC","STAT_WEEK","FISHING_DATE","FISHING.MONTH","FISHING.YEAR","MGMT_AREA","CATCH_REGION","HRS_OPEN","VESSELS_OP","CHINOOK_KEPT","CHINOOK_RELD","COMMENTS"
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-26",4,2007,126,"NWVI",24,1,4,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-27",4,2007,126,"NWVI",24,8,31,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-28",4,2007,126,"NWVI",24,8,58,2,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-01",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-02",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-03",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-04",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-05",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-06",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-07",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-08",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-09",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-10",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-11",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-12",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-13",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-14",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-15",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-16",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-17",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-18",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-19",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-20",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-21",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-22",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-23",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-24",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-25",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-26",1,2007,127,"NWVI",24,1,5,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-27",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-28",1,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-29",1,2007,127,"NWVI",24,2,10,2,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-30",1,2007,127,"NWVI",24,3,18,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-31",1,2007,127,"NWVI",24,2,10,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 01/5","2007-02-01",2,2007,127,"NWVI",24,1,1,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 01/5","2007-02-02",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 01/5","2007-02-03",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-04",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-05",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-06",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-07",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-08",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-09",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-10",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-11",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-12",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-13",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-14",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-15",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-16",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-17",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-18",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-19",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-20",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-21",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-22",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-23",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-24",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-25",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-26",2,2007,127,"NWVI",24,1,9,6,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-27",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-28",2,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 02/4","2007-03-01",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 02/4","2007-03-02",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 02/4","2007-03-03",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 03/1","2007-03-04",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 03/1","2007-03-05",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 03/1","2007-03-06",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/2","2007-03-17",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-18",3,2007,127,"NWVI",24,1,10,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-19",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-20",3,2007,127,"NWVI",24,1,1,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-21",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-22",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-23",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-24",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-25",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-26",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-27",3,2007,127,"NWVI",24,1,6,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-28",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-29",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-30",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-31",3,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/1","2007-04-07",4,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-08",4,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-09",4,2007,127,"NWVI",24,1,1,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-10",4,2007,127,"NWVI",24,3,3,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-11",4,2007,127,"NWVI",24,3,20,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-12",4,2007,127,"NWVI",24,1,9,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-13",4,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-14",4,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/3","2007-04-15",4,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-16",4,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-17",4,2007,127,"NWVI",24,3,10,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-18",4,2007,127,"NWVI",24,7,114,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-19",4,2007,127,"NWVI",24,8,143,2,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-20",4,2007,127,"NWVI",24,8,117,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-21",4,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-22",4,2007,127,"NWVI",24,2,14,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-23",4,2007,127,"NWVI",24,1,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-24",4,2007,127,"NWVI",24,1,3,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-25",4,2007,127,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-26",4,2007,127,"NWVI",24,2,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-27",4,2007,127,"NWVI",24,3,22,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-28",4,2007,127,"NWVI",24,8,108,2,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 9 - 14"," 09/2","2009-09-09",9,2009,123,"SWVI",24,0,0,0,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 9 - 14"," 09/2","2009-09-10",9,2009,123,"SWVI",24,1,0,94,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 9 - 14"," 09/2","2009-09-11",9,2009,123,"SWVI",24,1,0,139,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 9 - 14"," 09/2","2009-09-12",9,2009,123,"SWVI",24,1,0,73,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 9 - 14"," 09/3","2009-09-13",9,2009,123,"SWVI",24,1,0,63,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 9 - 14"," 09/3","2009-09-14",9,2009,123,"SWVI",24,1,0,101,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 4 - 10"," 09/1","2010-09-04",9,2010,123,"SWVI",24,0,0,0,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 4 - 10"," 09/2","2010-09-05",9,2010,123,"SWVI",24,1,0,69,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 4 - 10"," 09/2","2010-09-06",9,2010,123,"SWVI",24,1,0,126,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 4 - 10"," 09/2","2010-09-07",9,2010,123,"SWVI",24,1,0,150,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 4 - 10"," 09/2","2010-09-08",9,2010,123,"SWVI",24,1,0,70,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 4 - 10"," 09/2","2010-09-09",9,2010,123,"SWVI",24,0,0,0,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 4 - 10"," 09/2","2010-09-10",9,2010,123,"SWVI",24,0,0,0,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 1 - 5"," 09/1","2011-09-01",9,2011,123,"SWVI",24,1,0,114,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 1 - 5"," 09/1","2011-09-02",9,2011,123,"SWVI",24,1,0,139,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 1 - 5"," 09/1","2011-09-03",9,2011,123,"SWVI",24,1,0,150,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 1 - 5"," 09/2","2011-09-04",9,2011,123,"SWVI",24,1,0,159,NA
"IN-SEASON","Exploratory","Area G TR / CN DNA Sampling / Sep 1 - 5"," 09/2","2011-09-05",9,2011,123,"SWVI",24,0,0,0,NA
"IN-SEASON","Exploratory","Area G TR / Sub-Legal CN DNA Samp/ Sep 4-8"," 09/1","2012-09-04",9,2012,123,"SWVI",24,0,0,0,NA
"IN-SEASON","Exploratory","Area G TR / Sub-Legal CN DNA Samp/ Sep 4-8"," 09/1","2012-09-05",9,2012,123,"SWVI",24,1,0,72,NA
"IN-SEASON","Exploratory","Area G TR / Sub-Legal CN DNA Samp/ Sep 4-8"," 09/1","2012-09-06",9,2012,123,"SWVI",24,1,0,133,NA
"IN-SEASON","Exploratory","Area G TR / Sub-Legal CN DNA Samp/ Sep 4-8"," 09/1","2012-09-07",9,2012,123,"SWVI",24,1,0,75,NA
"IN-SEASON","Exploratory","Area G TR / Sub-Legal CN DNA Samp/ Sep 4-8"," 09/1","2012-09-08",9,2012,123,"SWVI",24,1,0,155,NA
