"","ESTIMATE_TYPE","LICENCE_AREA","OPNG_CAT","OPNG_DESC","TARGETS_CHINOOK","STAT_WEEK","FISHING_DATE","FISHING.MONTH","FISHING.YEAR","MGMT_AREA","AREA_NAME","CATCH_REGION","HRS_OPEN","VESSELS_OP","CHINOOK_KEPT","CHINOOK_RELD","COMMENTS"
"1800","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-07,2,2008,23,"management area 23","SWVI",24,0,0,0,NA
"1801","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-07,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1802","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-07,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1803","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-07,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1804","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-07,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1805","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-07,2,2008,123,"management area 123","SWVI",24,0,0,0,NA
"1806","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-07,2,2008,124,"management area 124","SWVI",24,0,0,0,NA
"1807","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-07,2,2008,125,"management area 125","NWVI",24,0,0,0,NA
"1808","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-07,2,2008,126,"management area 126","NWVI",24,0,0,0,NA
"1809","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-07,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1810","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-08,2,2008,23,"management area 23","SWVI",24,0,0,0,NA
"1811","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-08,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1812","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-08,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1813","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-08,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1814","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-08,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1815","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-08,2,2008,123,"management area 123","SWVI",24,1,6,15,NA
"1816","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-08,2,2008,124,"management area 124","SWVI",24,0,0,0,NA
"1817","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-08,2,2008,125,"management area 125","NWVI",24,0,0,0,NA
"1818","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-08,2,2008,126,"management area 126","NWVI",24,0,0,0,NA
"1819","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-08,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1820","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-09,2,2008,23,"management area 23","SWVI",24,1,7,6,NA
"1821","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-09,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1822","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-09,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1823","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-09,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1824","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-09,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1825","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-09,2,2008,123,"management area 123","SWVI",24,1,10,3,NA
"1826","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-09,2,2008,124,"management area 124","SWVI",24,0,0,0,NA
"1827","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-09,2,2008,125,"management area 125","NWVI",24,0,0,0,NA
"1828","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-09,2,2008,126,"management area 126","NWVI",24,0,0,0,NA
"1829","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/1",2008-02-09,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1830","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-10,2,2008,23,"management area 23","SWVI",24,0,0,0,NA
"1831","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-10,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1832","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-10,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1833","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-10,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1834","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-10,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1835","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-10,2,2008,123,"management area 123","SWVI",24,1,0,0,NA
"1836","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-10,2,2008,124,"management area 124","SWVI",24,0,0,0,NA
"1837","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-10,2,2008,125,"management area 125","NWVI",24,0,0,0,NA
"1838","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-10,2,2008,126,"management area 126","NWVI",24,0,0,0,NA
"1839","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-10,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1840","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-11,2,2008,23,"management area 23","SWVI",24,0,0,0,NA
"1841","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-11,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1842","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-11,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1843","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-11,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1844","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-11,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1845","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-11,2,2008,123,"management area 123","SWVI",24,2,40,10,NA
"1846","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-11,2,2008,124,"management area 124","SWVI",24,0,0,0,NA
"1847","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-11,2,2008,125,"management area 125","NWVI",24,0,0,0,NA
"1848","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-11,2,2008,126,"management area 126","NWVI",24,0,0,0,NA
"1849","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-11,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1850","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-12,2,2008,23,"management area 23","SWVI",24,1,8,3,NA
"1851","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-12,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1852","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-12,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1853","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-12,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1854","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-12,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1855","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-12,2,2008,123,"management area 123","SWVI",24,0,0,0,NA
"1856","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-12,2,2008,124,"management area 124","SWVI",24,0,0,0,NA
"1857","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-12,2,2008,125,"management area 125","NWVI",24,0,0,0,NA
"1858","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-12,2,2008,126,"management area 126","NWVI",24,1,3,0,NA
"1859","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-12,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1860","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-13,2,2008,23,"management area 23","SWVI",24,1,12,4,NA
"1861","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-13,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1862","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-13,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1863","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-13,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1864","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-13,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1865","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-13,2,2008,123,"management area 123","SWVI",24,1,6,0,NA
"1866","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-13,2,2008,124,"management area 124","SWVI",24,1,9,0,NA
"1867","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-13,2,2008,125,"management area 125","NWVI",24,1,2,0,NA
"1868","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-13,2,2008,126,"management area 126","NWVI",24,4,26,5,NA
"1869","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-13,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1870","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-14,2,2008,23,"management area 23","SWVI",24,1,18,8,NA
"1871","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-14,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1872","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-14,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1873","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-14,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1874","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-14,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1875","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-14,2,2008,123,"management area 123","SWVI",24,3,26,4,NA
"1876","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-14,2,2008,124,"management area 124","SWVI",24,4,39,4,NA
"1877","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-14,2,2008,125,"management area 125","NWVI",24,1,7,0,NA
"1878","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-14,2,2008,126,"management area 126","NWVI",24,5,65,13,NA
"1879","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-14,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1880","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-15,2,2008,23,"management area 23","SWVI",24,1,15,5,NA
"1881","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-15,2,2008,24,"management area 24","SWVI",24,1,9,2,NA
"1882","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-15,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1883","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-15,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1884","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-15,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1885","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-15,2,2008,123,"management area 123","SWVI",24,3,39,5,NA
"1886","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-15,2,2008,124,"management area 124","SWVI",24,2,8,2,NA
"1887","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-15,2,2008,125,"management area 125","NWVI",24,0,0,0,NA
"1888","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-15,2,2008,126,"management area 126","NWVI",24,1,8,2,NA
"1889","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-15,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1890","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-16,2,2008,23,"management area 23","SWVI",24,0,0,0,NA
"1891","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-16,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1892","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-16,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1893","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-16,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1894","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-16,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1895","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-16,2,2008,123,"management area 123","SWVI",24,4,29,9,NA
"1896","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-16,2,2008,124,"management area 124","SWVI",24,2,17,1,NA
"1897","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-16,2,2008,125,"management area 125","NWVI",24,0,0,0,NA
"1898","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-16,2,2008,126,"management area 126","NWVI",24,8,62,1,NA
"1899","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/2",2008-02-16,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1900","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-17,2,2008,23,"management area 23","SWVI",24,1,18,2,NA
"1901","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-17,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1902","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-17,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1903","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-17,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1904","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-17,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1905","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-17,2,2008,123,"management area 123","SWVI",24,3,59,2,NA
"1906","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-17,2,2008,124,"management area 124","SWVI",24,4,35,4,NA
"1907","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-17,2,2008,125,"management area 125","NWVI",24,0,0,0,NA
"1908","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-17,2,2008,126,"management area 126","NWVI",24,9,168,9,NA
"1909","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-17,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1910","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-18,2,2008,23,"management area 23","SWVI",24,0,0,0,NA
"1911","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-18,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1912","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-18,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1913","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-18,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1914","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-18,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1915","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-18,2,2008,123,"management area 123","SWVI",24,1,11,4,NA
"1916","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-18,2,2008,124,"management area 124","SWVI",24,2,16,2,NA
"1917","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-18,2,2008,125,"management area 125","NWVI",24,0,0,0,NA
"1918","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-18,2,2008,126,"management area 126","NWVI",24,10,168,9,NA
"1919","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-18,2,2008,127,"management area 127","NWVI",24,0,0,0,NA
"1920","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-19,2,2008,23,"management area 23","SWVI",24,1,16,1,NA
"1921","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-19,2,2008,24,"management area 24","SWVI",24,0,0,0,NA
"1922","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-19,2,2008,25,"management area 25","NWVI",24,0,0,0,NA
"1923","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-19,2,2008,26,"management area 26","NWVI",24,0,0,0,NA
"1924","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-19,2,2008,27,"management area 27","NWVI",24,0,0,0,NA
"1925","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-19,2,2008,123,"management area 123","SWVI",24,0,0,0,NA
"1926","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Feb. 1 - 29","YES"," 02/3",2008-02-19,2,2008,124,"management area 124","SWVI",24,0,0,0,NA
