record_code,format_version,submission_date,reporting_agency,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,epa_reach,description,rmis_region,rmis_basin,rmis_latitude,rmis_longitude,record_origin
"L","4.1","20200203","CDFO","2MS27P025NUCH IN 14","1","WSPT  NUCH IN (25-14)","49.7747","-126.9194",,,,"WSPT            STAT AREA: P025 NUCHATLITZ INLET    P025","WCVI","NWVI","49.75","-126.9167","N"
"L","4.1","20200203","CDFO","2MS11P012       707","1","JSN          P012-707",,,,,,"JSN             WINDY POINT","JNST","JSVI","50.4667","-126.1833","N"
"L","4.1","20200203","CDFO","2MS22P013BEAR BI 30","1","GSPTN BEAR BI (13-30)","50.3636","-125.6581",,,,"GSPTN           STAT AREA: P013 BEAR BIGHT          P013","JNST","JNSTG","50.3636","-125.6581","N"
"L","4.1","20200203","CDFO","2MS27P123BEG IS","1","WSPT  BEG IS (P123)","48.9181","-125.5008",,,,"WSPT            STAT AREA: P123 BEG ISLANDS         P123","WCVI","SWVI","48.9181","-125.5008","N"
"L","4.1","20200203","CDFO","2MS27H027QUAT SO","1","WSPT  QUAT SO [H027]",,,,,,"WSPT            STAT AREA: H027 QUATSINO SOUND      H027","WCVI","NWVI",,,"N"
"L","4.1","20200203","CDFO","2M BMP017SCHO CV 18","1","BC MARSCHO CV (17-18)","49.2869","-124.1356",,,,"BC MARINE       STAT AREA: P017 SCHOONER COVE       P017","GST","GSVI","49.2869","-124.1356","N"
"L","4.1","20200203","CDFO","2MS22P013CP M BB 01","1","GSPTN CP M BB (13-1)","49.9842","-125.1539",,,,"GSPTN           STAT AREA: P013 CAPE MUDGE BELL BUOYP013","GST","GSTG","49.9842","-125.1539","N"
"L","4.1","20200203","CDFO","2F 290FW BEAR RI","1","FWSPT BEAR RI [FW]","50.8339","-124.9544",,,,"FWSPT           STAT AREA: 0FW BEAR RIVER          0FW","JNST","JSM","50.8167","-124.95","N"
"L","4.1","20200203","CDFO","2MN26P012CALL IN 23","1","CSPT  CALL IN (12-23)","50.6081","-126.0772",,,,"CSPT            STAT AREA: P012 CALL INLET          P012","JNST","JSM","50.6","-126.0833","N"
"L","4.1","20200203","CDFO","2MS22P016CP COCK 16","1","GSPTN CP COCK (16-16)","49.6725","-124.205",,,,"GSPTN           STAT AREA: P016 CAPE COCKBURNE      P016","GST","GSMS","49.6667","-124.2","N"
"L","4.1","20200203","CDFO","2MS22P016","1","GSPTN        P016",,,,,,"GSPTN           PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet","GST","GSMS","49.62","-124.24","N"
"L","4.1","20200203","CDFO","2MSMAM23BBARK SD 08","1","FNMAA BARK SD (23-8)","48.843","-125.3813",,,,"FNMAA ISBM      STAT AREA: M23B BARKLEY SOUND       M23B","WCVI","SWVI","48.843","-125.3813","N"
"L","4.1","20200203","CDFO","2MS22P014NILE CR 05","1","GSPTN NILE CR (14-5)","49.42","-124.6403",,,,"GSPTN           STAT AREA: P014 NILE CREEK          P014","GST","GSVI","49.42","-124.6403","N"
"L","4.1","20200203","CDFO","2MS23M19AWARR PT 07","1","GSPTS WARR PT (19-7)","48.6642","-123.4703",,,,"GSPTS           STAT AREA: M19A WARRIOR POINT       M19A","GST","GSVI","48.6642","-123.4703","N"
"L","4.1","20200203","CDFO","2MN26P012GOLE CH 15","1","CSPT  GOLE CH (12-15)","50.8425","-127.7417",,,,"CSPT            STAT AREA: P012 GOLETAS CHANNEL     P012","JNST","JSVI","50.85","-127.75","N"
"L","4.1","20200203","CDFO","2MS23P028INDI AR 12","1","GSPTS INDI AR (28-12)","49.3769","-122.8781",,,,"GSPTS           STAT AREA: P028 INDIAN ARM          P028","GST","GSMS","49.3667","-122.8833","N"
"L","4.1","20200203","CDFO","2MS22P013BOLD PT 12","1","GSPTN BOLD PT (13-12)","50.1598","-125.1654",,,,"GSPTN           STAT AREA: P013 BOLD POINT          P013","JNST","JSM","50.1598","-125.1654","N"
"L","4.1","20200203","CDFO","2MS27M23BKIRB PT 07","1","WSPT  KIRB PT (23-7)","48.8486","-125.2074",,,,"WSPT            STAT AREA: M23B KIRBY POINT         M23B","WCVI","SWVI","48.8486","-125.2074","N"
"L","4.1","20200203","CDFO","2MS23P018CABB IS 11","1","GSPTS CABB IS (18-11)","48.7983","-123.0872",,,,"GSPTS           STAT AREA: P018 CABBAGE ISLAND      P018","GST","GSVI","48.8167","-123.0833","N"
"L","4.1","20200203","CDFO","2MS22P013SURG NA 12","1","GSPTN SURG NA (13-12)","50.2275","-125.1536",,,,"GSPTN           STAT AREA: P013 SURGE NARROWS       P013","JNST","JSM","50.2333","-125.1667","N"
"L","4.1","20200203","CDFO","2MS02H021       053","1","SWTR         H021-053",,,,,,"SWTR            OFF SWIFTSURE BANK (SEE MRP MAP) PFMA SUBS 21-2, -3, PART OF -1)","WCVI","SWVI","48.566432","-124.983983","N"
"L","4.1","20200203","CDFO","2MS27P126KYUQUOT","1","WSPT  KYUQUOT (P126)","50.0261","-127.3853",,,,"WSPT            STAT AREA: P126 KYUQUOT             P126","WCVI","NWVI","50.0333","-127.3667","N"
"L","4.1","20200203","CDFO","2MS23P29MSAND HD 10","1","GSPTS SAND HD (29-10)","49.1003","-123.2661",,,,"GSPTS           STAT AREA: P29M SAND HEADS          P29M","GST","GSMS","49.1003","-123.2661","N"
"L","4.1","20200203","CDFO","2MS27P127LAWN PO 01","1","WSPT  LAWN PO (127-1)",,,,,,"WSPT            STAT AREA: P127 LAWN POINT          P127","WCVI","NWVI","50.328","-127.97","N"
"L","4.1","20200203","CDFO","2MS27M23BLIGH BK","1","WSPT  LIGH BK (M23B)","48.8972","-125.6851",,,,"WSPT            STAT AREA: M23B LIGHTHOUSE BANK     M23B","WCVI","SWVI","48.9167","-125.5333","N"
"L","4.1","20200203","CDFO","2FS99NWVIR1339","1","R-TAHSIS R",,,,,,"CDN ESCMENT     TAHSIS R             NWVI","WCVI","NWVI","49.9298","-126.6515","N"
"L","4.1","20200203","CDFO","2MS01M403       000","1","NWTR         M403-000",,,,,,"NWTR            Composite Area: PFMA 125/126","WCVI","NWVI","49","-128.24","N"
"L","4.1","20200203","CDFO","2MS23P017DAYM IS 06","1","GSPTS DAYM IS (17-6)","48.9725","-123.6892",,,,"GSPTS           STAT AREA: P017 DAYMAN ISLAND       P017","GST","GSVI","48.9667","-123.7","N"
"L","4.1","20200203","CDFO","2MS02H024       243","1","SWTR         H024-243",,,,,,"SWTR            MRP SUBS 62, 63","WCVI","SWVI","49.09","-126.3","N"
"L","4.1","20200203","CDFO","2MS01P126       000","1","NWTR         P126-000",,,,,,"NWTR            PFMA 126 - Open water southwest of Clerke Point","WCVI","NWVI","49.52","-128.15","N"
"L","4.1","20200203","CDFO","2MS10P014       077","1","GSN          P014-077",,,,,,"GSN             COMOX (PFMA SUBS 14-11, -14, -15)","GST","GSVI","49.63","-124.89","N"
"L","4.1","20200203","CDFO","2MS27P025WASH RK 07","1","WSPT  WASH RK (25-7)","49.5827","-126.6451",,,,"WSPT            STAT AREA: P025 WASH ROCKS          P025","WCVI","WCVIG","49.5827","-126.6451","N"
"L","4.1","20200203","CDFO","2FS99NWVIR0117","1","R-CONUMA R",,,,,,"CDN ESCMENT     CONUMA R             NWVI","WCVI","NWVI","49.798","-126.4333","N"
"L","4.1","20200203","CDFO","2M BMM104","1","BC MARINE    M104",,,,,,"BC MARINE       PFMA 14, 17 (STAT AREAS 14, 17)","GST","GSVI","49.38","-124.16","N"
"L","4.1","20200203","CDFO","2M BMP126","1","BC MARINE    P126",,,,,,"BC MARINE       PFMA 126 - Open water southwest of Clerke Point","WCVI","NWVI","49.52","-128.15","N"
"L","4.1","20200203","CDFO","2MS27M23BSARI BY 04","1","WSPT  SARI BY (23-4)","48.8868","-125.0348",,,,"WSPT            STAT AREA: M23B SARITA BAY          M23B","WCVI","SWVI","48.8868","-125.0348","N"
"L","4.1","20200203","CDFO","2MS27H024LENN IS","1","WSPT  LENN IS [H024]","49.1111","-125.9225",,,,"WSPT            STAT AREA: H024 LENNARD ISLAND      H024","WCVI","SWVI","49.1111","-125.9225","N"
"L","4.1","20200203","CDFO","2MS13P020       093","1","JFN          P020-093",,,,,,"JFN             BONILLA PT. TO SOMBRIO PT. (PFMA SUB 20-3)","WCVI","SWVI","48.48","-124.4","N"
"L","4.1","20200203","CDFO","2MS24P020PEDD BY","1","JFSPT PEDD BY (P020)","48.3364","-123.5481",,,,"JFSPT           STAT AREA: P020 PEDDER BAY          P020","GST","GSVI","48.3364","-123.5481","N"
"L","4.1","20200203","CDFO","2MS02H024       063","1","SWTR         H024-063",,,,,,"SWTR            OUTSIDE 50 FATHOM LINE - 49TH PARALLEL TO RAFAEL PT. (PART OF PFMA SUB 24-3)","WCVI","SWVI","48.76","-126.42","N"
"L","4.1","20200203","CDFO","2MS23P028BEDW BY 12","1","GSPTS BEDW BY (28-12)","49.3233","-122.9103",,,,"GSPTS           STAT AREA: P028 BEDWELL BAY         P028","GST","GSMS","49.3167","-122.9167","N"
"L","4.1","20200203","CDFO","2MS21H023       625","1","SWVN         H023-625",,,,,,"SWVN            BARKLEY SOUND","WCVI","SWVI","48.849524","-125.384102","N"
"L","4.1","20200203","CDFO","2MN26P012CRAC IS 03","1","CSPT  CRAC IS (12-3)","50.5639","-126.35",,,,"CSPT            STAT AREA: P012 CRACROFT ISLANDS    P012","JNST","JNSTG","50.5639","-126.35","N"
"L","4.1","20200203","CDFO","2MS23P017JACK PT 16","1","GSPTS JACK PT (17-16)","49.1667","-123.8944",,,,"GSPTS           STAT AREA: P017 JACK POINT          P017","GST","GSVI","49.1667","-123.9","N"
"L","4.1","20200203","CDFO","2MS22P013FRED AR 23","1","GSPTN FRED AR (13-23)","50.4767","-125.2708",,,,"GSPTN           STAT AREA: P013 FREDERICK ARM       P013","JNST","JSM","50.4767","-125.2708","N"
"L","4.1","20200203","CDFO","2MS01M120       809","1","NWTR         M120-809",,,,,,"NWTR            TROLL ZONES 25A,  26 (part of PFMAs 125, 126)","WCVI","NWVI","49.93","-127.5","N"
"L","4.1","20200203","CDFO","2MS62P016ACLA RK 17","1","GSSPTCACLA RK (16-17)","49.65","-124.15",,,,"GSSPTC          STAT AREA: P016 ACLAND ROCK         P016","GST","GSMS","49.65","-124.15","N"
"L","4.1","20200203","CDFO","2FS78M123SARM WE","1","FRFNBHSARM WE [M123]","49.1667","-122.8333",,,,"FRFNBH          STAT AREA: M123 FRASER:S.ARM INN.(W)M123","GST","GSMS","49.1667","-122.8333","N"
"L","4.1","20200203","CDFO","2MS23P017BARE PT 06","1","GSPTS BARE PT (17-6)","48.9297","-123.7161",,,,"GSPTS           STAT AREA: P017 BARE POINT          P017","GST","GSVI","48.9333","-123.7","N"
"L","4.1","20200203","CDFO","2MS02M111       000","1","SWTR         M111-000",,,,,,"SWTR            PFMA 21, 121, 23, 123 (STAT AREAS 21, 23)","WCVI","SWVI","48.6","-125.24","N"
"L","4.1","20200203","CDFO","2FS99GSVIR6041","1","R-KIRBY CR",,,,,,"CDN ESCMENT     KIRBY CR             GSVI","GST","GSTG",,,"N"
"L","4.1","20200203","CDFO","2MS22P014SALM PT 13","1","GSPTN SALM PT (14-13)","49.8913","-125.1206",,,,"GSPTN           STAT AREA: P014 SALMON POINT RESORT P014","GST","GSVI","49.8833","-125.1167","N"
"L","4.1","20200203","CDFO","2MS22P016FEAR PT 17","1","GSPTN FEAR PT (16-17)","49.6456","-124.0942",,,,"GSPTN           STAT AREA: P016 FEARNEY POINT       P016","GST","GSMS","49.6333","-124.1","N"
"L","4.1","20200203","CDFO","2MS24M19BWYMO PT 05","1","JFSPT WYMO PT (19-5)","50.5856","-123.2582",,,,"JFSPT           STAT AREA: M19B WYMOND POINT        M19B","GST","GSVI","50.5856","-123.2582","N"
"L","4.1","20200203","CDFO","2F 290FW NICO RI","1","FWSPT NICO RI [FW]","49.0581","-122.8694",,,,"FWSPT           STAT AREA: 0FW NICOMEKL RIVER      0FW","GST","GSMS","49.0581","-122.8694","N"
"L","4.1","20200203","CDFO","2F 290FW DRYD CK","1","FWSPT DRYD CK [FW]","49.7553","-123.1392",,,,"FWSPT           STAT AREA: 0FW DRYDEN CREEK        0FW","GST","GSMS","49.75","-123.1333","N"
"L","4.1","20200203","CDFO","2MS27M23BECOO PT 04","1","WSPT  ECOO PT (23-4)","48.9671","-125.0555",,,,"WSPT            STAT AREA: M23B ECOOLE              M23B","WCVI","SWVI","48.9671","-125.0555","N"
"L","4.1","20200203","CDFO","2MS02M114       347","1","SWTR         M114-347",,,,,,"SWTR            PFMAS 23, 123, 24, 124 - MRP SUBS 58, 59, 60, 62, 64","WCVI","SWVI","48.98","-125.94","N"
"L","4.1","20200203","CDFO","2MS22P013COOP RE 43","1","GSPTN COOP RE (13-43)","50.6822","-125.4658",,,,"GSPTN           STAT AREA: P013 COOPER REACH        P013","JNST","JSM","50.6822","-125.4658","N"
"L","4.1","20200203","CDFO","2MS22P014NUTT BY 01","1","GSPTN NUTT BY (14-1)","49.3097","-124.1964",,,,"GSPTN           STAT AREA: P014 NUTTAL BAY          P014","GST","GSVI","49.3167","-124.2","N"
"L","4.1","20200203","CDFO","2MS23H29ETWNINEE","1","GSPTS TWNINEE (H29E)",,,,,,"GSPTS           STAT AREA: H29E Unknown Historic AreH29E","GST","GSTG",,,"N"
"L","4.1","20200203","CDFO","2MS23P017GABR PS 17","1","GSPTS GABR PS (17-17)","49.1292","-123.7022",,,,"GSPTS           STAT AREA: P017 GABRIOLA PASSAGE    P017","GST","GSVI","49.1292","-123.7022","N"
"L","4.1","20200203","CDFO","2MS22P013MAY IS  03","1","GSPTN MAY IS (13-3)","50.09","-125.2567",,,,"GSPTN           STAT AREA: P013 MAY ISLAND          P013","JNST","JNSTG","50.0833","-125.25","N"
"L","4.1","20200203","CDFO","2MS24P020SOOK HA 06","1","JFSPT SOOK HA (20-6)","48.3756","-123.6739",,,,"JFSPT           STAT AREA: P020 SOOKE HARBOUR       P020","WCVI","SWVI","48.35","-123.7167","N"
"L","4.1","20200203","CDFO","2MS22P014FINN IS 03","1","GSPTN FINN IS (14-3)","49.5003","-124.3994",,,,"GSPTN           STAT AREA: P014 FINNERTY ISLANDS    P014","GST","GSVI","49.5","-124.4","N"
"L","4.1","20200203","CDFO","2MS22P016DANI PT 17","1","GSPTN DANI PT (16-17)","49.6372","-124.0725",,,,"GSPTN           STAT AREA: P016 DANIEL POINT        P016","GST","GSMS","49.6333","-124.0667","N"
"L","4.1","20200203","CDFO","2FS99GSVIH0126","1","H-NANAIMO R",,,,,,"CDN ESCMENT     NANAIMO R            GSVI","GST","GSVI","49.0739","-123.8742","N"
"L","4.1","20200203","CDFO","2F 290FW SOOK RI","1","FWSPT SOOK RI [FW]","48.3839","-123.6989",,,,"FWSPT           STAT AREA: 0FW SOOKE RIVER         0FW","WCVI","SWVI","48.3833","-123.7","N"
"L","4.1","20200203","CDFO","2MN26P011HOPE IS","1","CSPT  HOPE IS (P011)","50.9153","-127.9031",,,,"CSPT            STAT AREA: P011 HOPE ISLAND         P011","JNST","JSVI","50.9153","-127.9031","N"
"L","4.1","20200203","CDFO","2MS62P016RECE PT","1","GSSPTCRECE PT (P016)","49.4733","-123.8883",,,,"GSSPTC          STAT AREA: P016 RECEPTION POINT     P016","GST","GSMS","49.4733","-123.8883","N"
"L","4.1","20200203","CDFO","2MS27P027QUAT NA 09","1","WSPT  QUAT NA (27-9)","50.5439","-127.5628",,,,"WSPT            STAT AREA: P027 QUATSINO NARROWS    P027","WCVI","NWVI","50.55","-127.5667","N"
"L","4.1","20200203","CDFO","2MS20H025       653","1","NWVN         H025-653",,,,,,"NWVN            EWIN INLET","WCVI","NWVI","49.633311","-126.524","N"
"L","4.1","20200203","CDFO","2M BMM039","1","BC MARINE    M039",,,,,,"BC MARINE       PFMA 16, 17 (STAT AREAS 16,17)","GST","GSTG","49.45","-124.08","N"
"L","4.1","20200203","CDFO","2MS22P016MCNA PT 02","1","GSPTN MCNA PT (16-2)","49.5553","-124.0017",,,,"GSPTN           STAT AREA: P016 MCNAUGHTON POINT    P016","GST","GSMS","49.55","-124","N"
"L","4.1","20200203","CDFO","2MS22P015MELA CV 05","1","GSPTN MELA CV (15-5)","50.1417","-124.6758",,,,"GSPTN           STAT AREA: P015 MELANIE COVE        P015","GST","GSMN","50.15","-124.6833","N"
"L","4.1","20200203","CDFO","2MS27M23BAGUI PT 04","1","WSPT  AGUI PT (23-4)","48.8411","-125.1408",,,,"WSPT            STAT AREA: M23B AGUILAR POINT       M23B","WCVI","SWVI","48.8411","-125.1408","N"
"L","4.1","20200203","CDFO","2MS22P016HODG IS 17","1","GSPTN HODG IS (16-17)","49.6389","-124.09",,,,"GSPTN           STAT AREA: P016 HODGSON ISLANDS     P016","GST","GSMS","49.6333","-124.0833","N"
"L","4.1","20200203","CDFO","2MS22P014SNDP IS 07","1","GSPTN SNDP IS (14-7)","49.5083","-124.6342",,,,"GSPTN           STAT AREA: P014 SANDPIPER BEACH     P014","GST","GSVI","49.5","-124.6333","N"
"L","4.1","20200203","CDFO","2MS22P015STAG BY 03","1","GSPTN STAG BY (15-3)","49.9969","-124.9203",,,,"GSPTN           STAT AREA: P015 STAG BAY            P015","GST","GSMN","50","-124.9167","N"
"L","4.1","20200203","CDFO","2M BMP124RAFA PT","1","BC MARRAFA PT (P124)","49.2861","-126.2325",,,,"BC MARINE       STAT AREA: P124 RAFAEL POINT        P124","WCVI","SWVI","49.2861","-126.2325","N"
"L","4.1","20200203","CDFO","2MS22P013REBE SP 14","1","GSPTN REBE SP (13-14)","50.0992","-125.1858",,,,"GSPTN           STAT AREA: P013 REBECCA SPIT        P013","JNST","JSM","50.1","-125.1833","N"
"L","4.1","20200203","CDFO","2MS27P025GOLD RV 01","1","WSPT  GOLD RV (25-1)","49.6811","-126.1125",,,,"WSPT            STAT AREA: P025 GOLD RIVER          P025","WCVI","WCVIG","49.6667","-126.1","N"
"L","4.1","20200203","CDFO","2MS27P026GREE HD 07","1","WSPT  GREE HD (26-7)","50.0947","-127.5608",,,,"WSPT            STAT AREA: P026 GREEN HEAD          P026","WCVI","NWVI","50.1","-127.5667","N"
"L","4.1","20200203","CDFO","2F 29FWLFSOUT AR","1","FWSPT SOUT AR [FWLF]","49.0833","-123",,,,"FWSPT           STAT AREA: FWLF FRASER:SOUTH ARM GENFWLF","GST","GSMS","49.0833","-123","N"
"L","4.1","20200203","CDFO","2MS27M23BNANA IT 04","1","WSPT  NANA IT (23-4)","48.8849","-125.0768",,,,"WSPT            STAT AREA: M23B NANAT ISLET         M23B","WCVI","SWVI","48.8849","-125.0768","N"
"L","4.1","20200203","CDFO","2MN26P011","1","CSPT         P011",,,,,,"CSPT            PFMA 11 - Cape Caution, Westcott Point","JNST","JSM","51.06","-127.69","N"
"L","4.1","20200203","CDFO","2MS62P014EAGL CS 01","1","GSSPTCEAGL CS (14-1)","49.3556","-124.39",,,,"GSSPTC          STAT AREA: P014 EAGLE CREST         P014","GST","GSVI","49.3556","-124.39","N"
"L","4.1","20180206","CDFO","2MS27P124LENN IS 08","1","WSPT  LENN IS (24-8)","49.1111","-125.9225",,,,"WSPT            STAT AREA: P124 LENNARD ISLAND      P124","WCVI","SWVI","49.1111","-125.9225","N"
"L","4.1","20200203","CDFO","2MS22P015STRA RF 02","1","GSPTN STRA RF (15-2)","49.9167","-124.8167",,,,"GSPTN           STAT AREA: P015 STRADIOTTI REEF     P015","GST","GSMN","49.9167","-124.8333","N"
"L","4.1","20200203","CDFO","2MS27P025NESO RV 05","1","WSPT  NESO RV (25-5)","49.7594","-126.385",,,,"WSPT            STAT AREA: P025 NESOOK RIVER        P025","WCVI","NWVI","49.7667","-126.5833","N"
"L","4.1","20200203","CDFO","2MS02M114       747","1","SWTR         M114-747",,,,,,"SWTR            TROLL ZONE 15B (part of PFMAs 123, 124)","WCVI","SWVI","48.92","-125.9","N"
"L","4.1","20200203","CDFO","2MS02H024       753","1","SWTR         H024-753",,,,,,"SWTR            TROLL ZONE 21 (part of PFMA 124)","WCVI","SWVI","49.3","-126.4","N"
"L","4.1","20200203","CDFO","2MS24P020MUIR PT 05","1","JFSPT MUIR PT (20-5)","48.3558","-123.7497",,,,"JFSPT           STAT AREA: P020 MUIR POINT          P020","WCVI","SWVI","48.3558","-123.7497","N"
"L","4.1","20200203","CDFO","2MS27P123KEEH BY 01","1","WSPT  KEEH BY (123-1)","48.7831","-125.175",,,,"WSPT            STAT AREA: P123 KEEHA BAY           P123","WCVI","SWVI","48.7831","-125.175","N"
"L","4.1","20200203","CDFO","2FS99JNSTR0436","1","R-NIMPKISH R LOW",,,,,,"CDN ESCMENT     NIMPKISH R LOW       JNST","JNST","JSVI","50.5667","-126.9833","N"
"L","4.1","20200203","CDFO","2MS11P012       131","1","JSN          P012-131",,,,,,"JSN             ROBSON BIGHT","JNST","JSVI","50.4833","-126.5833","N"
"L","4.1","20200203","CDFO","2MS23P018BELL IT 01","1","GSPTS BELL IT (18-1)","48.8244","-123.1842",,,,"GSPTS           STAT AREA: P018 BELLE CHAIN ISLETS  P018","GST","GSVI","48.8333","-123.2","N"
"L","4.1","20200203","CDFO","2MS22P014EAGL CS 01","1","GSPTN EAGL CS (14-1)","49.3556","-124.39",,,,"GSPTN           STAT AREA: P014 EAGLE CREST         P014","GST","GSVI","49.3333","-124.2667","N"
"L","4.1","20200203","CDFO","2MS22P014LASQ IS","1","GSPTN LASQ IS (P014)","49.4819","-124.2786",,,,"GSPTN           STAT AREA: P014 LASQUETI ISLAND     P014","GST","GSMS","49.4819","-124.2786","N"
"L","4.1","20200203","CDFO","2MN26P012ALER BY 19","1","CSPT  ALER BY (12-19)","50.5878","-126.9375",,,,"CSPT            STAT AREA: P012 ALERT BAY           P012","JNST","JSVI","50.5833","-126.9333","N"
"L","4.1","20200203","CDFO","2MS27M23BBAER RK 05","1","WSPT  BAER RK (23-5)","48.9495","-125.1556",,,,"WSPT            STAT AREA: M23B BAERIA ROCKS        M23B","WCVI","SWVI","48.9495","-125.1556","N"
"L","4.1","20200203","CDFO","2MS23P018COWICHA 08","1","GSPTS COWICHA (18-8)","48.7568","-123.6323",,,,"GSPTS           STAT AREA: P018 COWICHAN            P018","GST","GSVI","48.75","-123.5833","N"
"L","4.1","20200203","CDFO","2MS27H027KAIN IO","1","WSPT  KAIN IO [H027]",,,,,,"WSPT            STAT AREA: H027 KAINS ISLAND        H027","WCVI","NWVI",,,"N"
"L","4.1","20200203","CDFO","2MS11P012       090","1","JSN          P012-090",,,,,,"JSN             KINGCOME INLET PFMA 12-40 TO -48","JNST","JSM","50.9167","-126.25","N"
"L","4.1","20200203","CDFO","2MS02H023       230","1","SWTR         H023-230",,,,,,"SWTR            MRP SUBS 55, 58, 59, 113","WCVI","SWVI",,,"N"
"L","4.1","20200203","CDFO","2MS27H025SALT PT","1","WSPT  SALT PT [H025]","49.6825","-126.5869",,,,"WSPT            STAT AREA: H025 SALTER POINT        H025","WCVI","NWVI","49.6825","-126.5869","N"
"L","4.1","20200203","CDFO","2MS20H027       112","1","NWVN         H027-112",,,,,,"NWVN            WINTER HARBOUR","WCVI","NWVI","50.45","-128.16","N"
"L","4.1","20200203","CDFO","2MS24P020CHEA MR 05","1","JFSPT CHEA MR (20-5)","48.3368","-123.6019",,,,"JFSPT           STAT AREA: P020 CHEANUH MARINA      P020","WCVI","SWVI","48.3368","-123.6019","N"
"L","4.1","20200203","CDFO","2MS23P29MPT ATKI","1","GSPTS PT ATKI (P29M)","49.3297","-123.265",,,,"GSPTS           STAT AREA: P29M POINT ATKINSON      P29M","GST","GSMS","49.3297","-123.265","N"
"L","4.1","20200203","CDFO","2MN57H011       499","1","SCTR         H011-499",,,,,,"SCTR            CAPE SUTIL TO CAPE SCOTT","JNST","JSVI","50.85","-128.25","N"
"L","4.1","20200203","CDFO","2MS23P29MACTI PS","1","GSPTS ACTI PS (P29M)","48.8581","-123.3189",,,,"GSPTS           STAT AREA: P29M ACTIVE PASS         P29M","GST","GSVI","48.8581","-123.3189","N"
"L","4.1","20200203","CDFO","2MS22P014FAVA PT 13","1","GSPTN FAVA PT (14-13)","49.7364","-124.6367",,,,"GSPTN           STAT AREA: P014 FAVADA POINT        P014","GST","GSVI","49.7364","-124.6367","N"
