EVENT,STATION,Year,Month,Day,START_LAT,START_LONG,END_LAT,END_LONG,DISTANCE,DUR,FISH_NUMBER,DATE_CAPTURED,SPECIES,SHIP_FL,SHIP_WT,CWT_AGE,FIN_CLIP,COMMENTS,BATCH-DNA_NUMBER,STOCK_1,REGION_CODE_1,REGION_1,HSS_REGION_1,PROB_1,TOTAL_LOCI,COMMENT
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-007,"Friday, July 19, 2013",CHINOOK,371,,,,,,,,,,,,
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-008,"Friday, July 19, 2013",CHINOOK,342,,,AD,,,,,,,,,
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-009,"Friday, July 19, 2013",CHINOOK,377,,,AD,,,,,,,,,
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-010,"Friday, July 19, 2013",CHINOOK,392,,,,,,,,,,,,
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-011,"Friday, July 19, 2013",CHINOOK,394,,,,,,,,,,,,
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-012,"Friday, July 19, 2013",CHINOOK,494,,1.1,AD,,,,,,,,,
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-013,"Friday, July 19, 2013",CHINOOK,493,,,,,,,,,,,,
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-014,"Friday, July 19, 2013",CHINOOK,522,,,AD,,,,,,,,,
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-015,"Friday, July 19, 2013",CHINOOK,403,,,AD,,,,,,,,,
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-016,"Friday, July 19, 2013",CHINOOK,432,,,AD,,,,,,,,,
303,QCST01,2013,JUL,19,50.786,-127.49,50.782,-127.415,2.87,0.5,HS201343-QCST01-124-017,"Friday, July 19, 2013",CHINOOK,580,,,AD,,,,,,,,,
309,QCST03,2013,JUL,19,50.785,-127.219,50.757,-127.275,2.71,0.5,HS201343-QCST03-124-002,"Friday, July 19, 2013",CHINOOK,890,,,,,,,,,,,,
312,QCST04,2013,JUL,19,50.742,-127.302,50.724,-127.257,2.04,0.5,HS201343-QCST04-124-001,"Friday, July 19, 2013",CHINOOK,372,,,,,,,,,,,,
315,QCST05,2013,JUL,19,50.672,-127.197,50.7,-127.149,2.5,0.5,HS201343-QCST05-124-003,"Friday, July 19, 2013",CHINOOK,627,,,,,,,,,,,,
315,QCST05,2013,JUL,19,50.672,-127.197,50.7,-127.149,2.5,0.5,HS201343-QCST05-124-004,"Friday, July 19, 2013",CHINOOK,405,,,,,,,,,,,,
300,T02,2013,JUL,18,51.211,-128.48,51.213,-128.432,1.81,0.5,HS201343-T02-124-001,"Thursday, July 18, 2013",CHINOOK,402,,,,,,,,,,,,
294,T04,2013,JUL,18,51.095,-128.717,51.122,-128.67,2.4,0.5,HS201343-T04-124-001,"Thursday, July 18, 2013",CHINOOK,687,,,,,,,,,,,,
288,T06,2013,JUL,18,50.938,-128.99,50.965,-128.954,2.13,0.5,HS201343-T06-124-001,"Thursday, July 18, 2013",CHINOOK,770,,,,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-007,"Saturday, July 13, 2013",CHINOOK,313,,,AD,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-008,"Saturday, July 13, 2013",CHINOOK,433,,,AD,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-009,"Saturday, July 13, 2013",CHINOOK,361,,,AD,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-010,"Saturday, July 13, 2013",CHINOOK,322,,,AD,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-011,"Saturday, July 13, 2013",CHINOOK,370,,,AD,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-012,"Saturday, July 13, 2013",CHINOOK,362,,,,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-013,"Saturday, July 13, 2013",CHINOOK,322,,,,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-014,"Saturday, July 13, 2013",CHINOOK,448,,0.1,,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-016,"Saturday, July 13, 2013",CHINOOK,398,,,AD,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-017,"Saturday, July 13, 2013",CHINOOK,430,,,,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-018,"Saturday, July 13, 2013",CHINOOK,367,,,AD,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-019,"Saturday, July 13, 2013",CHINOOK,398,,,,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-020,"Saturday, July 13, 2013",CHINOOK,350,,,,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-021,"Saturday, July 13, 2013",CHINOOK,329,,,,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-022,"Saturday, July 13, 2013",CHINOOK,453,,,AD,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-023,"Saturday, July 13, 2013",CHINOOK,350,,,AD,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-024,"Saturday, July 13, 2013",CHINOOK,347,,0.1,AD,,,,,,,,,
192,VI01,2013,JUL,13,48.828,-125.264,48.791,-125.259,2.23,0.5,HS201343-VI01-124-025,"Saturday, July 13, 2013",CHINOOK,588,,,AD,,,,,,,,,
195,VI02,2013,JUL,13,48.778,-125.39,48.756,-125.431,2.12,0.5,HS201343-VI02-124-001,"Saturday, July 13, 2013",CHINOOK,850,8680,1.2,,,,,,,,,,
195,VI02,2013,JUL,13,48.778,-125.39,48.756,-125.431,2.12,0.5,HS201343-VI02-124-002,"Saturday, July 13, 2013",CHINOOK,570,,0.2,,,,,,,,,,
195,VI02,2013,JUL,13,48.778,-125.39,48.756,-125.431,2.12,0.5,HS201343-VI02-124-003,"Saturday, July 13, 2013",CHINOOK,387,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-001,"Saturday, July 13, 2013",CHINOOK,720,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-002,"Saturday, July 13, 2013",CHINOOK,647,,,AD,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-003,"Saturday, July 13, 2013",CHINOOK,523,,,AD,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-004,"Saturday, July 13, 2013",CHINOOK,610,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-005,"Saturday, July 13, 2013",CHINOOK,623,,,AD,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-006,"Saturday, July 13, 2013",CHINOOK,620,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-007,"Saturday, July 13, 2013",CHINOOK,590,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-008,"Saturday, July 13, 2013",CHINOOK,632,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-009,"Saturday, July 13, 2013",CHINOOK,674,,,AD,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-010,"Saturday, July 13, 2013",CHINOOK,592,,,AD,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-011,"Saturday, July 13, 2013",CHINOOK,640,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-012,"Saturday, July 13, 2013",CHINOOK,568,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-013,"Saturday, July 13, 2013",CHINOOK,580,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-014,"Saturday, July 13, 2013",CHINOOK,395,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-015,"Saturday, July 13, 2013",CHINOOK,305,,,AD,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-016,"Saturday, July 13, 2013",CHINOOK,570,,,AD,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-017,"Saturday, July 13, 2013",CHINOOK,732,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-018,"Saturday, July 13, 2013",CHINOOK,620,,,,,,,,,,,,
198,VI03,2013,JUL,13,48.671,-125.589,48.64,-125.631,2.51,0.5,HS201343-VI03-124-019,"Saturday, July 13, 2013",CHINOOK,740,,,AD,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-001,"Saturday, July 13, 2013",CHINOOK,770,,,AD,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-002,"Saturday, July 13, 2013",CHINOOK,772,,,AD,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-003,"Saturday, July 13, 2013",CHINOOK,665,,0.2,AD,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-004,"Saturday, July 13, 2013",CHINOOK,795,,,AD,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-005,"Saturday, July 13, 2013",CHINOOK,674,,,,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-006,"Saturday, July 13, 2013",CHINOOK,642,,,AD,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-007,"Saturday, July 13, 2013",CHINOOK,668,,,,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-008,"Saturday, July 13, 2013",CHINOOK,650,,,,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-009,"Saturday, July 13, 2013",CHINOOK,670,,,AD,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-010,"Saturday, July 13, 2013",CHINOOK,608,,,,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-011,"Saturday, July 13, 2013",CHINOOK,665,,,,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-012,"Saturday, July 13, 2013",CHINOOK,584,,,,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-013,"Saturday, July 13, 2013",CHINOOK,518,,,,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-014,"Saturday, July 13, 2013",CHINOOK,434,,,,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-015,"Saturday, July 13, 2013",CHINOOK,422,,,AD,,,,,,,,,
201,VI04,2013,JUL,13,48.581,-125.738,48.554,-125.769,2,0.5,HS201343-VI04-124-016,"Saturday, July 13, 2013",CHINOOK,407,,,AD,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-001,"Saturday, July 13, 2013",CHINOOK,842,8960,,AD,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-002,"Saturday, July 13, 2013",CHINOOK,750,,,AD,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-003,"Saturday, July 13, 2013",CHINOOK,790,,,,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-004,"Saturday, July 13, 2013",CHINOOK,770,7780,,,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-005,"Saturday, July 13, 2013",CHINOOK,693,,,AD,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-006,"Saturday, July 13, 2013",CHINOOK,855,10600,,,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-007,"Saturday, July 13, 2013",CHINOOK,625,,,AD,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-008,"Saturday, July 13, 2013",CHINOOK,512,,,,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-009,"Saturday, July 13, 2013",CHINOOK,438,,,,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-010,"Saturday, July 13, 2013",CHINOOK,471,,,,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-011,"Saturday, July 13, 2013",CHINOOK,412,,,AD,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-012,"Saturday, July 13, 2013",CHINOOK,312,,,,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-013,"Saturday, July 13, 2013",CHINOOK,350,,,,,,,,,,,,
204,VI05,2013,JUL,13,48.472,-125.867,48.44,-125.895,2.22,0.5,HS201343-VI05-124-014,"Saturday, July 13, 2013",CHINOOK,410,,,,,,,,,,,,
207,VI06,2013,JUL,14,49.086,-126.039,49.057,-126.084,2.53,0.5,HS201343-VI06-124-001,"Sunday, July 14, 2013",CHINOOK,795,,,AD,,,,,,,,,
207,VI06,2013,JUL,14,49.086,-126.039,49.057,-126.084,2.53,0.5,HS201343-VI06-124-002,"Sunday, July 14, 2013",CHINOOK,670,,,AD,,,,,,,,,
207,VI06,2013,JUL,14,49.086,-126.039,49.057,-126.084,2.53,0.5,HS201343-VI06-124-003,"Sunday, July 14, 2013",CHINOOK,406,,,,,,,,,,,,
207,VI06,2013,JUL,14,49.086,-126.039,49.057,-126.084,2.53,0.5,HS201343-VI06-124-004,"Sunday, July 14, 2013",CHINOOK,516,,,,,,,,,,,,
210,VI07,2013,JUL,14,49.048,-126.123,49.023,-126.157,2.05,0.5,HS201343-VI07-124-001,"Sunday, July 14, 2013",CHINOOK,745,,,AD,,,,,,,,,
210,VI07,2013,JUL,14,49.048,-126.123,49.023,-126.157,2.05,0.5,HS201343-VI07-124-002,"Sunday, July 14, 2013",CHINOOK,547,,,AD,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-003,"Sunday, July 14, 2013",CHINOOK,408,,,AD,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-004,"Sunday, July 14, 2013",CHINOOK,448,,1.1,AD,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-005,"Sunday, July 14, 2013",CHINOOK,431,,,,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-006,"Sunday, July 14, 2013",CHINOOK,365,,,AD,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-007,"Sunday, July 14, 2013",CHINOOK,352,,,,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-008,"Sunday, July 14, 2013",CHINOOK,372,,,AD,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-010,"Sunday, July 14, 2013",CHINOOK,397,,,AD,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-011,"Sunday, July 14, 2013",CHINOOK,370,,,,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-012,"Sunday, July 14, 2013",CHINOOK,338,,,,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-013,"Sunday, July 14, 2013",CHINOOK,342,,,AD,,,,,,,,,
213,VI08,2013,JUL,14,48.989,-126.235,48.955,-126.268,2.42,0.5,HS201343-VI08-124-014,"Sunday, July 14, 2013",CHINOOK,640,,,,,,,,,,,,
219,VI10,2013,JUL,14,48.85,-126.427,48.87,-126.478,2.37,0.5,HS201343-VI10-124-002,"Sunday, July 14, 2013",CHINOOK,364,,,,,,,,,,,,
246,VI12,2013,JUL,16,49.839,-127.354,49.868,-127.404,2.58,0.5,HS201343-VI12-124-010,"Tuesday, July 16, 2013",CHINOOK,413,,,AD,,,,,,,,,
246,VI12,2013,JUL,16,49.839,-127.354,49.868,-127.404,2.58,0.5,HS201343-VI12-124-011,"Tuesday, July 16, 2013",CHINOOK,450,,,AD,,,,,,,,,
246,VI12,2013,JUL,16,49.839,-127.354,49.868,-127.404,2.58,0.5,HS201343-VI12-124-012,"Tuesday, July 16, 2013",CHINOOK,403,,,,,,,,,,,,
246,VI12,2013,JUL,16,49.839,-127.354,49.868,-127.404,2.58,0.5,HS201343-VI12-124-013,"Tuesday, July 16, 2013",CHINOOK,372,,,,,,,,,,,,
246,VI12,2013,JUL,16,49.839,-127.354,49.868,-127.404,2.58,0.5,HS201343-VI12-124-014,"Tuesday, July 16, 2013",CHINOOK,342,,,,,,,,,,,,
246,VI12,2013,JUL,16,49.839,-127.354,49.868,-127.404,2.58,0.5,HS201343-VI12-124-015,"Tuesday, July 16, 2013",CHINOOK,340,,,,,,,,,,,,
246,VI12,2013,JUL,16,49.839,-127.354,49.868,-127.404,2.58,0.5,HS201343-VI12-124-016,"Tuesday, July 16, 2013",CHINOOK,370,,,,,,,,,,,,
249,VI13,2013,JUL,16,49.923,-127.521,49.934,-127.587,2.61,0.5,HS201343-VI13-124-001,"Tuesday, July 16, 2013",CHINOOK,370,,,AD,,,,,,,,,
249,VI13,2013,JUL,16,49.923,-127.521,49.934,-127.587,2.61,0.5,HS201343-VI13-124-002,"Tuesday, July 16, 2013",CHINOOK,328,,,,,,,,,,,,
255,VI15,2013,JUL,16,50.093,-128.004,50.126,-128.012,2,0.5,HS201343-VI15-124-001,"Tuesday, July 16, 2013",CHINOOK,638,,,,,,,,,,,,
255,VI15,2013,JUL,16,50.093,-128.004,50.126,-128.012,2,0.5,HS201343-VI15-124-002,"Tuesday, July 16, 2013",CHINOOK,475,,1.1,,,,,,,,,,
258,VI16,2013,JUL,16,50.182,-128.01,50.217,-128.029,2.22,0.5,HS201343-VI16-124-005,"Tuesday, July 16, 2013",CHINOOK,302,,,,,,,,,,,,
258,VI16,2013,JUL,16,50.182,-128.01,50.217,-128.029,2.22,0.5,HS201343-VI16-124-006,"Tuesday, July 16, 2013",CHINOOK,422,,,AD,,,,,,,,,
273,VI17,2013,JUL,17,50.413,-128.009,50.384,-128.045,2.24,0.5,HS201343-VI17-124-007,"Wednesday, July 17, 2013",CHINOOK,610,,,,,,,,,,,,
273,VI17,2013,JUL,17,50.413,-128.009,50.384,-128.045,2.24,0.5,HS201343-VI17-124-008,"Wednesday, July 17, 2013",CHINOOK,807,,,AD,,,,,,,,,
273,VI17,2013,JUL,17,50.413,-128.009,50.384,-128.045,2.24,0.5,HS201343-VI17-124-009,"Wednesday, July 17, 2013",CHINOOK,690,,,,,,,,,,,,
273,VI17,2013,JUL,17,50.413,-128.009,50.384,-128.045,2.24,0.5,HS201343-VI17-124-010,"Wednesday, July 17, 2013",CHINOOK,694,,,AD,,,,,,,,,
273,VI17,2013,JUL,17,50.413,-128.009,50.384,-128.045,2.24,0.5,HS201343-VI17-124-011,"Wednesday, July 17, 2013",CHINOOK,685,,,,,,,,,,,,
273,VI17,2013,JUL,17,50.413,-128.009,50.384,-128.045,2.24,0.5,HS201343-VI17-124-012,"Wednesday, July 17, 2013",CHINOOK,338,,,AD,,,,,,,,,
276,VI18,2013,JUL,17,50.348,-128.109,50.307,-128.145,2.8,0.5,HS201343-VI18-124-001,"Wednesday, July 17, 2013",CHINOOK,692,,,AD,,,,,,,,,
276,VI18,2013,JUL,17,50.348,-128.109,50.307,-128.145,2.8,0.5,HS201343-VI18-124-002,"Wednesday, July 17, 2013",CHINOOK,842,,,AD,,,,,,,,,
279,VI19,2013,JUL,17,50.244,-128.2,50.263,-128.239,1.87,0.5,HS201343-VI19-124-001,"Wednesday, July 17, 2013",CHINOOK,573,,,,,,,,,,,,
69,EP03,2013,OCT,19,49.276,-126.707,49.252,-126.746,2.1,0.5,HS201365-EP03-124-001,"Saturday, October 19, 2013",CHINOOK,313,383,,AD,,46-0561,HANFORD_REACH,55,UP COL-SU/F,COLUMBIA-SNAKE,0.8796,15,
184,JS02,2013,NOV,6,50.504,-126.426,50.504,-126.402,0.92,0.33,HS201365-JS02-124-007,"Wednesday, November 06, 2013",CHINOOK,472,1379,,,,,,,,,,,
205,JS15,2013,NOV,7,50.372,-125.358,50.36,-125.386,1.29,0.33,HS201365-JS15-124-003,"Thursday, November 07, 2013",CHINOOK,477,1349,,,,,,,,,,,
211,JS17,2013,NOV,7,50.268,-125.384,50.292,-125.408,1.71,0.33,HS201365-JS17-124-001,"Thursday, November 07, 2013",CHINOOK,555,,,AD,,,,,,,,,
148,QCST12,2013,NOV,4,50.691,-127.211,50.71,-127.252,1.93,0.33,HS201365-QCST12-124-001,"Monday, November 04, 2013",CHINOOK,398,709,,AD,,,,,,,,,
160,QCST20,2013,NOV,4,50.852,-127.331,50.835,-127.316,1.17,0.5,HS201365-QCST20-124-002,"Monday, November 04, 2013",CHINOOK,301,337,1.0,,,46-0777,HANFORD_REACH,55,UP COL-SU/F,COLUMBIA-SNAKE,0.6241,15,
160,QCST20,2013,NOV,4,50.852,-127.331,50.835,-127.316,1.17,0.5,HS201365-QCST20-124-003,"Monday, November 04, 2013",CHINOOK,403,731,,,,46-0778,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.998,15,
161,QCST21,2013,NOV,4,50.845,-127.325,50.86,-127.349,1.28,0.33,HS201365-QCST21-124-001,"Monday, November 04, 2013",CHINOOK,430,867,,,,46-0779,PUNTLEDGE_F,7,ECVI,ECVI,0.3708,15,
76,DI08,2014,MAR,10,50.313,-125.039,50.317,-125.014,1.4,0.33,HS201416-DI08-124-001,"Monday, March 10, 2014",CHINOOK,305,336,,,,,,,,,,,
188,DI23,2014,MAR,17,50.362,-125.379,50.375,-125.356,1.65,0.33,HS201416-DI23-124-001,"Monday, March 17, 2014",CHINOOK,338,496,,,,49-0083,PUNTLEDGE_F,7,ECVI,ECVI,0.4643,15,
22,GI02,2014,MAR,8,48.652,-123.508,48.675,-123.514,1.57,0.33,HS201416-GI02-124-001,"Saturday, March 08, 2014",CHINOOK,513,1833,,AD,,49-0038,COWICHAN,7,ECVI,ECVI,0.3992,15,
23,GI03,2014,MAR,8,48.705,-123.489,48.715,-123.458,1.21,0.33,HS201416-GI03-124-007,"Saturday, March 08, 2014",CHINOOK,448,1055,,,,,,,,,,,
23,GI03,2014,MAR,8,48.705,-123.489,48.715,-123.458,1.21,0.33,HS201416-GI03-124-008,"Saturday, March 08, 2014",CHINOOK,740,5380,,,,,,,,,,,
30,GI06,2014,MAR,8,48.745,-123.292,48.757,-123.315,1.7,0.33,HS201416-GI06-124-001,"Saturday, March 08, 2014",CHINOOK,314,383,,AD,,49-0051,GREEN@KENDAL_F,50,PUGET SOUND,PUGET SOUND,0.7414,15,
31,GI07,2014,MAR,8,48.809,-123.334,48.793,-123.336,1.02,0.33,HS201416-GI07-124-001,"Saturday, March 08, 2014",CHINOOK,464,1213,,AD,"TORN TAIL, SKIN LESSION ON UNDERSIDE OF GILL COVER",49-0053,CHILLIWACK_F,3,LWFR-F,FRASER,0.5274,15,
104,GS13,2014,MAR,13,49.048,-123.283,49.066,-123.31,1.66,0.33,HS201416-GS13-124-001,"Thursday, March 13, 2014",CHINOOK,805,7780,,,,,,,,,,,
195,GS35,2014,MAR,18,49.924,-124.984,49.932,-125.013,1.58,0.33,HS201416-GS35-124-001,"Tuesday, March 18, 2014",CHINOOK,368,586,,,,49-0084,KITIMAT,10,NOMN,BC NORTH COAST,0.4981,15,
195,GS35,2014,MAR,18,49.924,-124.984,49.932,-125.013,1.58,0.33,HS201416-GS35-124-002,"Tuesday, March 18, 2014",CHINOOK,412,819,,,,49-0085,SLIM_C,1,UPFR,FRASER,0.4987,15,
215,GS45,2014,MAR,19,49.62,-124.741,49.606,-124.741,1.2,0.33,HS201416-GS45-124-002,"Wednesday, March 19, 2014",CHINOOK,306,338,,,,49-0088,COWICHAN,7,ECVI,ECVI,0.7776,14,
215,GS45,2014,MAR,19,49.62,-124.741,49.606,-124.741,1.2,0.33,HS201416-GS45-124-007,"Wednesday, March 19, 2014",CHINOOK,301,341,,,,,,,,,,,
